"regionID";"constellationID";"solarSystemID";"solarSystemName";"x";"y";"z";"xMin";"xMax";"yMin";"yMax";"zMin";"zMax";"luminosity";"border";"fringe";"corridor";"hub";"international";"regional";"constellation";"security";"factionID";"radius";"sunTypeID";"securityClass"
"10000006";"20000080";"30000552";"GPLB-C";"1.1187549918477381E+17";"-4427459566391882";"1.4455110374045859E+17";"1.1187335470593501E+17";"1.1187669468255832E+17";"-4427743710471403";"-4427301160456965";"1.4455004124993706E+17";"1.4455440439973424E+17";"0.1678";"True";"False";"False";"True";"False";"True";"True";"-0.25469715978537782";"";"2181574898592";"6";"I1"
"10000006";"20000080";"30000553";"GGE-5Q";"9.7649974833634512E+16";"9213190198726726";"1.407116484392147E+17";"9.7646653578050608E+16";"9.7651009534922848E+16";"9213077351474178";"9213552423188764";"1.4070976211537547E+17";"1.4071476389327176E+17";"6.4879999999999993E-2";"True";"False";"True";"False";"False";"False";"True";"-0.4867313950003419";"";"2500888948144";"8";"I3"
"10000006";"20000080";"30000554";"5E-CMA";"9.9864689242367856E+16";"2671196912411674";"1.3807616757309738E+17";"9.9864677683243456E+16";"9.9865587181565872E+16";"2671194876231080.5";"2671354915800524";"1.380760143425147E+17";"1.3807698041445795E+17";"6.8159999999999998E-2";"True";"False";"False";"True";"False";"True";"True";"-0.42042568041199618";"";"483035971624";"9";"I2"
"10000006";"20000080";"30000555";"U104-3";"1.0310771173160635E+17";"-1.253262513705335E+16";"1.4995050098735152E+17";"1.0310246229119325E+17";"1.0311191698083258E+17";"-1.2533037740472452E+16";"-1.2532294606828202E+16";"1.4994547703748778E+17";"1.4995322356754608E+17";"1.998";"False";"False";"True";"False";"False";"False";"False";"-0.266764412396779";"";"4727344819664";"3801";"I1"
"10000006";"20000080";"30000556";"M3-KAQ";"9.7618826020966928E+16";"-6104796927544412";"1.5078386782241082E+17";"9.7616589483884368E+16";"9.7620257006552944E+16";"-6104839328854438";"-6104730660142767";"1.5078292583289987E+17";"1.5078442827358595E+17";"1.7420000000000001E-2";"True";"False";"True";"False";"False";"False";"True";"-0.31580472135539372";"";"1833761334288";"3800";"I1"
"10000006";"20000080";"30000557";"6-L4YC";"1.1156107568541466E+17";"-4918841464361071";"1.4866474804517853E+17";"1.1155989109602725E+17";"1.1156454307454659E+17";"-4919042899828255";"-4918251848217866";"1.4866190796850592E+17";"1.4866696364416019E+17";"4.4729999999999999E-2";"True";"False";"False";"True";"False";"False";"True";"-0.24149607721201191";"";"2527837827136";"3800";"I"
"10000006";"20000081";"30000558";"UM-SCG";"9.7003912855737344E+16";"1.255673545698228E+16";"1.6307027192291536E+17";"9.700366489524272E+16";"9.7006052717556032E+16";"1.2556713368350876E+16";"1.2556926074403144E+16";"1.6306738450779978E+17";"1.6307163593617341E+17";"0.1268";"True";"False";"False";"True";"False";"False";"True";"-0.30507255360112639";"";"2125714186816";"6";"I1"
"10000006";"20000081";"30000559";"F-3FOY";"8.8170031653864576E+16";"928164548921419";"1.5830323823880765E+17";"8.8167865203223952E+16";"8.8170674363043504E+16";"928079737991158.37";"928189717320900.87";"1.5830168840193178E+17";"1.5830465950369718E+17";"4.0250000000000001E-2";"True";"False";"True";"False";"False";"False";"True";"-0.41280376662125778";"";"1485550882704";"3802";"I2"
"10000006";"20000081";"30000560";"OAIG-0";"9.1179129063000112E+16";"1.4054223733655158E+16";"1.598157727807881E+17";"9.1176410260029248E+16";"9.1179739120561248E+16";"1.4054108143642732E+16";"1.4054738878296216E+16";"1.598142706910561E+17";"1.5981601687609398E+17";"0.10489999999999999";"False";"False";"True";"False";"False";"False";"False";"-0.347397282337785";"";"1664430266000";"3802";"I1"
"10000006";"20000081";"30000561";"UZ-QXW";"9.1355604668349648E+16";"1.8158915066418648E+16";"1.4632439371697846E+17";"9.1354050910234496E+16";"9.1358683418699904E+16";"1.8158820256529956E+16";"1.8158962913971524E+16";"1.4632113737037392E+17";"1.4632894858145498E+17";"0.499";"False";"False";"True";"False";"False";"False";"False";"-0.48481847237909348";"";"3905605540528";"3797";"I3"
"10000006";"20000081";"30000562";"5DE-QS";"8.9280986347432752E+16";"6883379395939169";"1.5484445467902477E+17";"8.9280897350611024E+16";"8.9283407511875136E+16";"6882937543042537";"6883395638933729";"1.5484368569261814E+17";"1.5484565230996349E+17";"1.3220000000000001E-2";"True";"False";"False";"True";"False";"False";"True";"-0.37302837682896822";"";"1255080632056";"3800";"I2"
"10000006";"20000081";"30000563";"R0-DMM";"8.5124694507156112E+16";"1.5106589076665492E+16";"1.4412788010216611E+17";"8.5124055327769008E+16";"8.5125065331704208E+16";"1.5106555378296136E+16";"1.5106647160289386E+16";"1.4412476783794144E+17";"1.4412892453553437E+17";"0.14799999999999999";"True";"False";"False";"True";"False";"True";"True";"-0.4685800071821809";"";"2078348796464";"6";"I3"
"10000006";"20000081";"30000564";"5Q65-4";"8.687608320480152E+16";"1.8441253957571948E+16";"1.3635419883326749E+17";"8.6871647994878112E+16";"8.6877221773846208E+16";"1.8440400694731888E+16";"1.8441472999888648E+16";"1.363477296632036E+17";"1.363544252322717E+17";"0.55800000000000005";"False";"True";"False";"False";"False";"False";"False";"-0.62050777479037444";"";"3347784534048";"3797";"I4"
"10000006";"20000082";"30000565";"SR-4EK";"7.1415545958646832E+16";"1.1837638869282086E+16";"1.4488289671239318E+17";"7.1412283619674424E+16";"7.1417548637628848E+16";"1.1837157024248656E+16";"1.1837934664895754E+16";"1.4488038287455309E+17";"1.4488325892149891E+17";"0.17319999999999999";"False";"False";"False";"True";"False";"False";"False";"-0.33815760514417442";"";"2632508977212";"6";"I1"
"10000006";"20000082";"30000566";"0RI-OV";"6.8135628973578152E+16";"7683343718172188";"1.4461038506566182E+17";"6.813291964965532E+16";"6.8137313777864312E+16";"7682871723889651";"7683637237601675";"1.4460828963316448E+17";"1.4461108939129597E+17";"0.17499999999999999";"True";"False";"False";"True";"False";"False";"True";"-0.29400641650591219";"";"2197064104496";"3797";"I1"
"10000006";"20000082";"30000567";"C-LTXS";"7.549793109822896E+16";"-5806246171342864";"1.4584241844490768E+17";"7.5496202609396976E+16";"7.5498111381901472E+16";"-5806438904778875";"-5806226065232103";"1.4584227185689482E+17";"1.4584355506971296E+17";"4.8180000000000001E-2";"False";"False";"False";"True";"False";"False";"False";"-0.28782398839183149";"";"954386252248";"6";"I1"
"10000006";"20000082";"30000568";"C0O6-K";"6.6356019481235832E+16";"9283675572756252";"1.4784228403003958E+17";"6.6354734981866048E+16";"6.6357096228774688E+16";"9283466492122096";"9283924994029304";"1.4783793492253904E+17";"1.4784245288470886E+17";"6.0879999999999997E-2";"True";"False";"False";"True";"False";"True";"True";"-0.29678770904081753";"";"2258981084912";"7";"I1"
"10000006";"20000082";"30000569";"HD-AJ7";"7.3878671043322832E+16";"-8899232577684157";"1.4946005064877898E+17";"7.3875699672948272E+16";"7.3878977846071984E+16";"-8899592829647400";"-8899195378762240";"1.4945998442843824E+17";"1.4946156347375859E+17";"0.0129";"False";"False";"False";"True";"False";"False";"False";"-0.31330240192133058";"";"1639086561856";"3800";"I1"
"10000006";"20000082";"30000570";"G9NE-B";"6.900264594283136E+16";"1.6578857441524818E+16";"1.4557664565357069E+17";"6.9001902078786528E+16";"6.9003136885490296E+16";"1.6578789097928046E+16";"1.6578902548574232E+16";"1.4557658883862032E+17";"1.4557928005068413E+17";"0.01312";"True";"False";"False";"True";"False";"True";"True";"-0.32990534609504413";"";"1345606031904";"3800";"I1"
"10000006";"20000082";"30000571";"SJJ-4F";"7.0174154693137624E+16";"-6402825975524348";"1.4482308569545645E+17";"7.0173491987213528E+16";"7.0176275200641224E+16";"-6403084195928768";"-6402745276122247";"1.4482239300389629E+17";"1.448244284590295E+17";"2.3259999999999999E-2";"False";"False";"True";"False";"False";"False";"False";"-0.24661501758886739";"";"1391606713848";"7";"I"
"10000006";"20000083";"30000572";"F-QQ5N";"5.7575534142060696E+16";"1.1180035361569588E+16";"1.7817934403735664E+17";"5.7572375744908528E+16";"5.7576387855339744E+16";"1.1179940109804554E+16";"1.1180387750835744E+16";"1.7817901385655898E+17";"1.7818046176228048E+17";"0.01619";"True";"False";"False";"True";"False";"False";"True";"-0.65052336598530913";"";"2006055215608";"3800";"I5"
"10000006";"20000083";"30000573";"1-7B6D";"6.1768065720218824E+16";"1.140387500524642E+16";"1.8077653996738333E+17";"6.1767818675752776E+16";"6.1770543603084488E+16";"1.1403705722779336E+16";"1.1403891883605974E+16";"1.8077535974111722E+17";"1.807774136953185E+17";"2.5309999999999999E-2";"False";"False";"False";"True";"False";"False";"False";"-0.6923944106783736";"";"1362463665856";"8";"I5"
"10000006";"20000083";"30000574";"H6-EYX";"6.202164089010028E+16";"8174920323013874";"1.8661662596356083E+17";"6.2020908467854488E+16";"6.2022980009088904E+16";"8174894668988006";"8174934355833414";"1.8661436603643152E+17";"1.866209956186777E+17";"0.33210000000000001";"False";"True";"False";"False";"False";"False";"False";"-0.72628424367173772";"";"3314791123088";"6";"I5"
"10000006";"20000083";"30000575";"U-HVIX";"5.3634374363124944E+16";"8065559514520085";"1.8420390986863184E+17";"5.3633253696636584E+16";"5.3634628919518392E+16";"8065458490973299";"8065582461473484";"1.8420214120143786E+17";"1.8420438375413514E+17";"3.9809999999999998E-2";"False";"False";"False";"True";"False";"False";"False";"-0.66192128955663809";"";"1121276348640";"3799";"I5"
"10000006";"20000083";"30000576";"4-EFLU";"4.816693748647904E+16";"1.123389746289835E+16";"1.7700272229121898E+17";"4.8163740247595368E+16";"4.8167119164465128E+16";"1.1233848644495866E+16";"1.123390025106545E+16";"1.7700128752386058E+17";"1.7700560768294922E+17";"3.3029999999999997E-2";"False";"False";"False";"True";"False";"False";"False";"-0.52280600041941949";"";"2160079544320";"3800";"I3"
"10000006";"20000083";"30000577";"EIH-IU";"5.0716943039341264E+16";"1537896811998220";"1.8905035316103878E+17";"5.0715382735888264E+16";"5.0716995629377696E+16";"1537805656217544.5";"1537899886805331";"1.8904992145647917E+17";"1.8905052401319261E+17";"0.46710000000000002";"False";"True";"False";"False";"False";"False";"False";"-0.60094198848799263";"";"806446744716";"3803";"I4"
"10000006";"20000084";"30000578";"F-EM4Q";"6.5042119312782216E+16";"1.7633773963205544E+16";"1.6423479904257798E+17";"6.503890991006376E+16";"6.5043073256125056E+16";"1.7633657764198392E+16";"1.7634164898253986E+16";"1.6423438715371328E+17";"1.6423486776273891E+17";"3.1780000000000003E-2";"False";"True";"False";"False";"False";"False";"False";"-0.42962920061250037";"";"2081673030648";"3800";"I2"
"10000006";"20000084";"30000579";"1L-OEK";"6.4315183717600504E+16";"6079709751922221";"1.7557295207164422E+17";"6.4314787830272496E+16";"6.43179285122478E+16";"6079695851675043";"6079806114139762";"1.7557282955838118E+17";"1.7557802272760989E+17";"0.4335";"True";"False";"False";"True";"False";"False";"True";"-0.66466042954819782";"";"2596584614352";"6";"I5"
"10000006";"20000084";"30000580";"MN-Q26";"6.7522437306019624E+16";"1.8418968284393356E+16";"1.7100109505166778E+17";"6.7519154151947192E+16";"6.7522715991765456E+16";"1.8418568487741188E+16";"1.8419002225993648E+16";"1.7099905445292109E+17";"1.7100416047381603E+17";"0.65110000000000001";"False";"False";"False";"True";"False";"False";"False";"-0.51091222305936812";"";"2553010447472";"3799";"I3"
"10000006";"20000084";"30000581";"5H-SM2";"6.760704083543904E+16";"4237400623745553";"1.8102723126022045E+17";"6.7605124138596504E+16";"6.7611191589913288E+16";"4237371031052170.5";"4237464702603361";"1.8102580551814579E+17";"1.8102780217932995E+17";"0.23139999999999999";"True";"False";"True";"False";"False";"True";"True";"-0.71086046044966311";"";"3033725658392";"3802";"I5"
"10000006";"20000084";"30000582";"4-OS2A";"6.637497067183072E+16";"1.6867201398114164E+16";"1.7622797466685034E+17";"6.6363525781987736E+16";"6.6387002437434904E+16";"1.6865447066306466E+16";"1.6869045690940216E+16";"1.7621662840050166E+17";"1.762305444563192E+17";"0.15790000000000001";"False";"False";"True";"False";"False";"False";"False";"-0.59519592281408196";"";"11738327723584";"3800";"I4"
"10000006";"20000084";"30000583";"YI-GV6";"7.3048982622290976E+16";"-2465469894676955";"1.7123792607912394E+17";"7.3048299531981632E+16";"7.3050109720144576E+16";"-2465485439458002.5";"-2465444247101093.5";"1.7123788498665811E+17";"1.7123832941999952E+17";"0.01324";"True";"False";"False";"True";"False";"True";"True";"-0.64081417100370075";"";"905094081472";"3798";"I4"
"10000006";"20000084";"30000584";"SO-X5L";"7.2294069007970176E+16";"-8987172473956292";"1.7612434637841971E+17";"7.2285371217207392E+16";"7.2294334504803696E+16";"-8987836178154520";"-8987152214438100";"1.7612423267106477E+17";"1.7612947664214694E+17";"0.66059999999999997";"False";"False";"True";"False";"False";"False";"False";"-0.7033248594531365";"";"4481643798152";"3802";"I5"
"10000006";"20000084";"30000585";"XQS-GZ";"7.6648068261394272E+16";"1.1562706952239728E+16";"1.7357803027551078E+17";"7.664672748425872E+16";"7.6650602850879872E+16";"1.1562695407095958E+16";"1.1562728776413886E+16";"1.7357546806771242E+17";"1.7358014113850563E+17";"0.1908";"True";"False";"False";"True";"False";"False";"True";"-0.55131238555930739";"";"2336535396608";"3797";"I4"
"10000006";"20000084";"30000586";"Q-GQHN";"7.2292045880069952E+16";"1.526332079331572E+16";"1.7147639032301555E+17";"7.2289116033532352E+16";"7.2294011646523136E+16";"1.5263209415503084E+16";"1.5263486793686758E+16";"1.7147639009631555E+17";"1.7147721953434086E+17";"1.9300000000000001E-2";"False";"False";"False";"True";"False";"False";"False";"-0.52857584652692224";"";"2447806495392";"7";"I3"
"10000006";"20000085";"30000587";"A-4JOO";"1.2184278812082301E+17";"1.9042442165740168E+16";"1.5603066972949398E+17";"1.2184200520540691E+17";"1.21843844691604E+17";"1.9042228610113288E+16";"1.9042600411092548E+16";"1.5603003625885158E+17";"1.5603216677544605E+17";"1.6400000000000001E-2";"False";"False";"True";"False";"False";"False";"False";"-0.19602896392145869";"";"1065258297232";"3802";"I"
"10000006";"20000085";"30000588";"TP7-KE";"1.1057459117568458E+17";"2.4319602170458916E+16";"1.529495121841673E+17";"1.1057399341411346E+17";"1.1058389848685851E+17";"2.431812943654414E+16";"2.4319696757000468E+16";"1.529437722982631E+17";"1.5294986185894454E+17";"0.7843";"True";"False";"False";"True";"False";"True";"True";"-0.32692917670159288";"";"4952536372528";"6";"I1"
"10000006";"20000085";"30000589";"R4N-LD";"1.1222459541743141E+17";"1.411764680915948E+16";"1.5527396104908586E+17";"1.122230958949341E+17";"1.122248173743623E+17";"1.4117503066830732E+16";"1.4117668085867198E+16";"1.5527347684057354E+17";"1.5527512858898582E+17";"1.5469999999999999E-2";"False";"False";"False";"True";"False";"False";"False";"-0.2614946381275261";"";"860739714104";"3802";"I1"
"10000006";"20000085";"30000590";"3Q-VZA";"1.1919927359777611E+17";"1.8290699488647912E+16";"1.5259208802122342E+17";"1.1919785420574232E+17";"1.1920037547511282E+17";"1.829050869207954E+16";"1.829094526411056E+16";"1.5259186869504086E+17";"1.5259353628035238E+17";"8.4040000000000004E-2";"False";"True";"False";"False";"False";"False";"False";"-0.2499016459985767";"";"1260634685248";"3797";"I"
"10000006";"20000085";"30000591";"M-MBRT";"1.0816867279020414E+17";"8021372129731611";"1.6045224145404512E+17";"1.0816772012115091E+17";"1.0816902263656928E+17";"8021280796985940";"8021405671127950";"1.6045064132221344E+17";"1.604574445854424E+17";"2.6989999999999998";"False";"True";"False";"False";"False";"False";"False";"-0.23929148659769239";"";"3401631614480";"9";"I"
"10000006";"20000085";"30000592";"HPBE-D";"1.0666767375578382E+17";"1.7532681148210422E+16";"1.5652500447359792E+17";"1.0666411572188925E+17";"1.0666782762580094E+17";"1.7532175043687178E+16";"1.7532703035392234E+16";"1.5652343029556627E+17";"1.5652647651067568E+17";"9.9349999999999994E-2";"False";"True";"False";"False";"False";"False";"False";"-0.29160485544193399";"";"1855951955848";"3802";"I1"
"10000006";"20000086";"30000593";"GRHS-B";"8.8217505269077008E+16";"-7064556177221047";"1.5794034059544042E+17";"8.821517193142352E+16";"8.8218137607378176E+16";"-7064660531796588";"-7064527895941855";"1.5793431910738566E+17";"1.5794423274148013E+17";"0.58720000000000006";"True";"False";"False";"True";"False";"False";"True";"-0.45811892175958618";"";"4956817047232";"3799";"I3"
"10000006";"20000086";"30000594";"J-RXYN";"9.5728415332717056E+16";"-1.0807417756309976E+16";"1.6106240210834387E+17";"9.5727386549572384E+16";"9.5730383586336944E+16";"-1.0807773708329794E+16";"-1.0807231707402088E+16";"1.6106038668457235E+17";"1.6106258252229216E+17";"9.7159999999999996E-2";"True";"False";"False";"True";"False";"False";"True";"-0.45872914366383521";"";"1498518382280";"3799";"I3"
"10000006";"20000086";"30000595";"DUO-51";"9.8704355514721168E+16";"-1.1601815010351746E+16";"1.6516056764560947E+17";"9.870233359738808E+16";"9.8705078026322896E+16";"-1.160199805533418E+16";"-1.160174960065672E+16";"1.6516014327168013E+17";"1.6516108559892435E+17";"6.0630000000000003E-2";"False";"False";"False";"True";"False";"False";"False";"-0.47300312059291277";"";"1372214467408";"7";"I3"
"10000006";"20000086";"30000596";"07-SLO";"1.0566295166777032E+17";"-1.8699633873413184E+16";"1.6761963176074003E+17";"1.0566024554019909E+17";"1.0566328290349118E+17";"-1.8699678280444204E+16";"-1.8699271083772164E+16";"1.67619044614532E+17";"1.6762278250849958E+17";"4.0129999999999999E-2";"True";"False";"False";"True";"False";"False";"True";"-0.39750300457542831";"";"1868946983792";"3800";"I2"
"10000006";"20000086";"30000597";"Z-A8FS";"9.8021362257248512E+16";"-1.9021964439995136E+16";"1.6738150593113152E+17";"9.8019641478631984E+16";"9.8022881917800912E+16";"-1.9022298637763968E+16";"-1.9021669303940032E+16";"1.6737831275824461E+17";"1.6738221188525594E+17";"0.01222";"False";"False";"False";"True";"False";"False";"False";"-0.54235563300058132";"";"1949563505664";"3800";"I3"
"10000006";"20000086";"30000598";"GPD5-0";"1.1033675226225168E+17";"-1.2663148485221612E+16";"1.6791200684470064E+17";"1.1033423552014014E+17";"1.1033718796752226E+17";"-1.2663179236043936E+16";"-1.2662970860816464E+16";"1.6791130030208346E+17";"1.679125907823777E+17";"5.2449999999999997E-2";"True";"False";"True";"False";"False";"False";"True";"-0.30568421379751082";"";"1476223691056";"7";"I1"
"10000006";"20000087";"30000599";"LKZ-CY";"8.2303350721935984E+16";"1.7130054935205976E+16";"1.7700542960424928E+17";"8.2302987217780112E+16";"8.2303960879664928E+16";"1.7130015190624646E+16";"1.7130121647816896E+16";"1.7700397208508826E+17";"1.7700820135317386E+17";"0.13350000000000001";"True";"False";"False";"True";"False";"False";"True";"-0.44954118149474198";"";"2114634042800";"6";"I2"
"10000006";"20000087";"30000600";"F5M-CC";"8.7887735425351232E+16";"1.6296783450299342E+16";"1.8455687579338448E+17";"8.7885033395642928E+16";"8.789030250188984E+16";"1.6296708548053174E+16";"1.6296854610914002E+16";"1.8455627752669997E+17";"1.8456091884709734E+17";"0.1777";"True";"False";"False";"True";"False";"False";"True";"-0.3867472661793358";"";"2634553123456";"8";"I2"
"10000006";"20000087";"30000601";"TZE-UB";"9.1535449701550624E+16";"1.676705195208263E+16";"1.8525505354557187E+17";"9.153507788140496E+16";"9.1537507020631328E+16";"1.6766980174388714E+16";"1.6767449102419682E+16";"1.8525495720193501E+17";"1.8525581799900704E+17";"4.0660000000000002E-2";"False";"False";"True";"False";"False";"False";"False";"-0.32392951442056711";"";"1214569613184";"3802";"I1"
"10000006";"20000087";"30000602";"WRL4-2";"7.1814484705572664E+16";"2.7365204451791844E+16";"1.7590910028586384E+17";"7.1813328533608824E+16";"7.1814864264016936E+16";"2.7365166549561192E+16";"2.7365319903176852E+16";"1.7590884538888307E+17";"1.7591251207735453E+17";"5.8700000000000002E-2";"False";"False";"True";"False";"False";"False";"False";"-0.40957431236146391";"";"1833344235728";"7";"I2"
"10000006";"20000087";"30000603";"V7G-RL";"7.4799010306548752E+16";"2.5241416477978908E+16";"1.8018453596638781E+17";"7.4796055495871488E+16";"7.48001011993828E+16";"2.524125889915936E+16";"2.5241843300330844E+16";"1.8018103052881667E+17";"1.8018479478571005E+17";"1.0840000000000001E-2";"True";"False";"True";"False";"False";"True";"True";"-0.44129404142483031";"";"2022851755656";"3800";"I2"
"10000006";"20000087";"30000604";"XEN7-0";"9.4893974400445792E+16";"2.7429542658915644E+16";"1.8520872023849811E+17";"9.4890137016972672E+16";"9.4896987716024672E+16";"2.742909760157824E+16";"2.743010943144776E+16";"1.8520853046924694E+17";"1.8520936544184531E+17";"9.4170000000000004E-2";"False";"True";"False";"False";"False";"False";"False";"-0.1864932493874053";"";"3425349526000";"3802";"I"
"10000006";"20000088";"30000605";"L-Z9KJ";"7.6369067891698928E+16";"5021293435412779";"1.4035860894635434E+17";"7.636749687158376E+16";"7.6369703885901536E+16";"5021275278440595";"5021338283862325";"1.4035252815204422E+17";"1.4036090133974293E+17";"0.31709999999999999";"True";"False";"True";"False";"False";"False";"True";"-0.34674437536997832";"";"4186593849352";"6";"I1"
"10000006";"20000088";"30000606";"7K-NSE";"8.0715916307646448E+16";"-5842294992335369";"1.4227877064983029E+17";"8.0714332555288048E+16";"8.0716627580003376E+16";"-5842370865312346";"-5842260917051612";"1.4227791271279086E+17";"1.4228095722115606E+17";"0.05722";"False";"False";"True";"False";"False";"False";"False";"-0.28625981882060503";"";"1522254182600";"6";"I1"
"10000006";"20000088";"30000607";"OR-7N5";"8.5752629259240048E+16";"-5972049777304122";"1.4134769041664451E+17";"8.5751341023725696E+16";"8.5753218844330272E+16";"-5972126328240135";"-5971882514934938";"1.4134758299530774E+17";"1.4134905170951594E+17";"0.01602";"False";"False";"False";"True";"False";"False";"False";"-0.29806894694234448";"";"938910302288";"3800";"I1"
"10000006";"20000088";"30000608";"JEQG-7";"8.872310331769328E+16";"-1.0513565441883582E+16";"1.4455687149393008E+17";"8.8722263527083008E+16";"8.8727425468016736E+16";"-1.051363633064287E+16";"-1.0513200598707038E+16";"1.4455583908182854E+17";"1.4455850461563546E+17";"1.147";"False";"False";"True";"False";"False";"False";"False";"-0.2862094103318058";"";"2580970466864";"3803";"I1"
"10000006";"20000088";"30000609";"5NQI-E";"8.988056788204064E+16";"-1.8931963768427168E+16";"1.4506483108472966E+17";"8.9879819270850608E+16";"8.9882347042068768E+16";"-1.893216254993526E+16";"-1.8931880125281888E+16";"1.4505975956811629E+17";"1.4506598558988141E+17";"0.63449999999999995";"False";"True";"False";"False";"False";"False";"False";"-0.24972097636311319";"";"3113010882560";"3799";"I"
"10000006";"20000088";"30000610";"B-WQDP";"9.0926113012033552E+16";"-2632625388915075";"1.3961784987015408E+17";"9.0924774542220096E+16";"9.0927470752833696E+16";"-2632882137828839.5";"-2632372286771423";"1.3961294741148971E+17";"1.3962059832134742E+17";"0.3508";"True";"False";"True";"False";"False";"False";"True";"-0.3421525278053309";"";"3825454928856";"6";"I1"
"10000007";"20000089";"30000611";"2-2EWC";"2.1190282583772768E+17";"1991642570932008";"1.0968345852189771E+17";"2.1190132889834275E+17";"2.1190763165818278E+17";"1991480235521454";"1992163734916269.7";"1.0968103960901245E+17";"1.0968706814030189E+17";"0.19189999999999999";"True";"False";"False";"True";"False";"False";"True";"-0.10709511837606391";"";"3151379920016";"3798";"F"
"10000007";"20000089";"30000612";"E1W-TB";"2.1458593481276256E+17";"2828643363890395";"9.8742581596449024E+16";"2.1458430727409808E+17";"2.1458809682135523E+17";"2828468503143249";"2828774997651402.5";"9.8739199565956592E+16";"9.8742776784231408E+16";"1.3100000000000001E-2";"True";"False";"True";"False";"False";"False";"True";"-0.19333711634437109";"";"1894773628576";"3800";"F"
"10000007";"20000089";"30000613";"D-6H64";"2.2352621782702294E+17";"1.296946275801867E+16";"1.1396681750657248E+17";"2.2352616689360227E+17";"2.2352855597268864E+17";"1.2969156645545712E+16";"1.2969469428093146E+16";"1.1396550338123773E+17";"1.1396703804001906E+17";"3.6949999999999997E-2";"False";"False";"True";"False";"False";"False";"False";"-6.3388698866270854E-2";"";"1194539543184";"3802";"F"
"10000007";"20000089";"30000614";"8-BIE3";"2.2916553596961178E+17";"1.1535054977457732E+16";"1.1289548669217371E+17";"2.2916541481023795E+17";"2.2916625343599331E+17";"1.1535030800055494E+16";"1.1535198144821702E+16";"1.1288782849222757E+17";"1.1289598311202387E+17";"0.76910000000000001";"True";"False";"True";"False";"False";"False";"True";"-7.6095431404479053E-2";"";"4077309898152";"6";"F"
"10000007";"20000089";"30000615";"LMM7-L";"2.2285767338071894E+17";"1380989784662147";"1.0346456206189037E+17";"2.2284643559243123E+17";"2.2285800474718534E+17";"1380438272508182.2";"1381006107262310";"1.034643037579823E+17";"1.0346810831614318E+17";"8.5809999999999995";"False";"False";"True";"False";"False";"False";"False";"-0.19326177739953479";"";"5784577377056";"10";"F"
"10000007";"20000089";"30000616";"995-3G";"2.1346061958956992E+17";"6022491803025038";"1.1114963768649549E+17";"2.1345888438221478E+17";"2.1346365664682154E+17";"6022200192991399";"6023002196439198";"1.1114749228844672E+17";"1.1115862049673739E+17";"0.02087";"False";"False";"True";"False";"False";"False";"False";"-8.7020302493781565E-2";"";"5564104145336";"3800";"F"
"10000007";"20000090";"30000617";"W2T-TR";"1.7860445102358918E+17";"7006487061412084";"1.1975436103263254E+17";"1.7860388515784762E+17";"1.786045833164768E+17";"7006483179030561";"7006487980271637";"1.1975229166092338E+17";"1.1975772087673051E+17";"0.01532";"False";"False";"False";"True";"False";"False";"False";"-5.0263348505904297E-2";"";"2714607903568";"3800";"F"
"10000007";"20000090";"30000618";"Q-UEN6";"1.9705244924587174E+17";"2898270229378898";"1.1506786255183491E+17";"1.9705180138423299E+17";"1.9705485390362682E+17";"2898218508285926.5";"2898462202824024";"1.1506590011943018E+17";"1.1506903352220646E+17";"1.7010000000000001E-2";"True";"False";"False";"True";"False";"False";"True";"-5.5486926521320479E-2";"";"1566701388144";"3800";"F"
"10000007";"20000090";"30000619";"BLMX-B";"1.9941715467698227E+17";"1.6624192058835888E+16";"1.2121039513085637E+17";"1.9941637508039117E+17";"1.9941840947435293E+17";"1.662411044759568E+16";"1.6624242763194194E+16";"1.2120676321706283E+17";"1.2121066209242459E+17";"0.11799999999999999";"False";"False";"True";"False";"False";"False";"False";"-3.2300719918105243E-2";"";"1949437680880";"3802";"F"
"10000007";"20000090";"30000620";"M-CNUD";"1.8358740762820179E+17";"1.0371622014657592E+16";"1.2185060842968467E+17";"1.8358606997006403E+17";"1.8358762387650336E+17";"1.0371592023737418E+16";"1.0371807501545686E+16";"1.2184961758759744E+17";"1.218564751444568E+17";"0.44400000000000001";"False";"False";"False";"True";"False";"False";"False";"-4.3403106352715159E-2";"";"3428778429680";"3797";"F"
"10000007";"20000090";"30000621";"YE1-9S";"1.8824336791335414E+17";"7734362233938504";"1.1266897729510552E+17";"1.8824313465737894E+17";"1.8824711641192749E+17";"7734022753618752";"7734383362233760";"1.1266300410322222E+17";"1.1267148785204072E+17";"1.681";"False";"False";"True";"False";"False";"False";"False";"-5.0546452757550757E-2";"";"4241874409248";"3796";"F"
"10000007";"20000090";"30000622";"IVP-KA";"1.6848616317949466E+17";"7530450052739621";"1.2792124272216691E+17";"1.6848308732513478E+17";"1.6848688117274646E+17";"7530306084662531";"7531066794731444";"1.2791983126881066E+17";"1.2792133952102898E+17";"7.7880000000000005E-2";"True";"False";"True";"False";"False";"True";"True";"-0.0630877989118237";"";"1896923805840";"3798";"F"
